,Critic_Score,Critic_Count,User_Score,User_Count
8060,64.0,19.0,6.8,21.0
8061,,,,
8062,,,,
8063,60.0,19.0,7.4,58.0
8064,69.0,6.0,7,4.0
8065,,,,
8066,,,,
8067,,,,
8068,54.0,29.0,7.6,68.0
8069,54.0,5.0,tbd,
8070,73.0,28.0,6.4,26.0
8071,,,,
8072,39.0,10.0,4.4,34.0
8073,,,,
8074,76.0,4.0,tbd,
8075,34.0,4.0,7,4.0
8076,64.0,21.0,8.3,9.0
8077,,,,
8078,,,,
8079,,,,
8080,,,,
8081,70.0,4.0,6.6,5.0
8082,,,,
8083,35.0,20.0,5.9,9.0
8084,48.0,19.0,6.8,56.0
8085,69.0,27.0,7.1,18.0
8086,59.0,13.0,8.6,15.0
8087,,,,
8088,65.0,20.0,7.5,4.0
8089,65.0,5.0,8.3,6.0
8090,,,,
8091,,,,
8092,71.0,4.0,7.4,34.0
8093,,,,
8094,75.0,35.0,6.8,62.0
8095,,,,
8096,84.0,41.0,7.8,38.0
8097,60.0,20.0,9.1,16.0
8098,,,,
8099,56.0,24.0,7.5,13.0
8100,,,,
8101,49.0,24.0,5.5,36.0
8102,,,,
8103,68.0,8.0,tbd,
8104,,,,
8105,,,,
8106,57.0,4.0,8.1,10.0
8107,63.0,32.0,7.6,8.0
8108,71.0,45.0,5.1,14.0
8109,51.0,5.0,5.3,4.0
8110,38.0,20.0,7.9,29.0
8111,58.0,7.0,4.4,9.0
8112,,,tbd,
8113,77.0,27.0,8.6,8.0
8114,52.0,35.0,5.7,24.0
8115,,,tbd,
8116,,,,
8117,59.0,16.0,tbd,
8118,,,,
8119,,,,
8120,45.0,40.0,3.5,1156.0
8121,75.0,5.0,7.5,4.0
8122,,,,
8123,83.0,16.0,7.7,102.0
8124,,,8.1,9.0
8125,81.0,37.0,7.8,1363.0
8126,79.0,20.0,8.1,26.0
8127,76.0,43.0,8.3,26.0
8128,67.0,19.0,6.8,11.0
8129,70.0,42.0,7.5,267.0
8130,70.0,38.0,6,547.0
8131,81.0,13.0,8,9.0
8132,,,,
8133,72.0,5.0,,
8134,69.0,10.0,tbd,
8135,,,,
8136,,,,
8137,61.0,11.0,7.4,8.0
8138,,,,
8139,,,tbd,
8140,62.0,25.0,7.2,28.0
8141,,,,
8142,,,tbd,
8143,,,9.2,5.0
8144,67.0,25.0,8,96.0
8145,68.0,10.0,5.3,4.0
8146,,,,
8147,62.0,51.0,7.6,60.0
8148,73.0,34.0,8,5.0
8149,82.0,11.0,7.3,18.0
8150,,,tbd,
8151,51.0,14.0,7.6,49.0
8152,48.0,8.0,8.1,16.0
8153,39.0,16.0,3.2,6.0
8154,59.0,16.0,8.9,14.0
8155,38.0,12.0,6,59.0
8156,,,5.8,30.0
8157,81.0,9.0,7.1,8.0
8158,,,tbd,
8159,,,,
8160,,,tbd,
8161,67.0,24.0,9,7.0
8162,,,,
8163,,,,
8164,68.0,39.0,9.1,15.0
8165,38.0,14.0,3,12.0
8166,47.0,7.0,tbd,
8167,59.0,6.0,tbd,
8168,75.0,27.0,6.3,43.0
8169,83.0,14.0,tbd,
8170,,,5,4.0
8171,,,,
8172,,,,
8173,,,,
8174,56.0,16.0,8.3,27.0
8175,54.0,29.0,7.7,7.0
8176,63.0,10.0,tbd,
8177,,,tbd,
8178,,,6,6.0
8179,60.0,5.0,tbd,
8180,67.0,43.0,7.6,25.0
8181,81.0,21.0,6.9,16.0
8182,,,,
8183,51.0,18.0,7,6.0
8184,,,tbd,
8185,,,5.5,6.0
8186,65.0,27.0,7.8,20.0
8187,,,,
8188,,,,
8189,85.0,21.0,6.5,31.0
8190,,,,
8191,,,7.1,18.0
8192,62.0,23.0,tbd,
8193,,,5.2,9.0
8194,56.0,46.0,7.1,55.0
8195,87.0,18.0,tbd,
8196,44.0,31.0,1.7,46.0
8197,,,tbd,
8198,53.0,10.0,7.3,7.0
8199,59.0,27.0,6.1,70.0
8200,58.0,15.0,7.8,6.0
8201,38.0,34.0,5.6,37.0
8202,91.0,36.0,7.1,2318.0
8203,75.0,37.0,8,23.0
8204,78.0,32.0,8.3,11.0
8205,,,,
8206,,,tbd,
8207,73.0,26.0,7,151.0
8208,54.0,15.0,4.6,5.0
8209,,,,
8210,,,,
8211,,,tbd,
8212,68.0,13.0,tbd,
8213,61.0,9.0,tbd,
8214,39.0,4.0,tbd,
8215,,,tbd,
8216,,,6.7,6.0
8217,63.0,5.0,7.9,12.0
8218,49.0,12.0,4.5,6.0
8219,31.0,4.0,4.4,9.0
8220,,,tbd,
8221,59.0,6.0,tbd,
8222,44.0,39.0,3.7,59.0
8223,,,,
8224,,,,
8225,61.0,19.0,4,6.0
8226,66.0,5.0,tbd,
8227,,,,
8228,66.0,8.0,tbd,
8229,,,tbd,
8230,,,,
8231,73.0,15.0,7.4,10.0
8232,,,,
8233,72.0,54.0,7,60.0
8234,,,,
8235,71.0,31.0,8.2,11.0
8236,,,,
8237,,,,
8238,,,tbd,
8239,,,,
8240,66.0,24.0,9.1,14.0
8241,72.0,37.0,4.7,399.0
8242,61.0,17.0,7.3,8.0
8243,66.0,15.0,,
8244,,,,
8245,72.0,13.0,7.8,12.0
8246,,,tbd,
8247,59.0,25.0,8.8,24.0
8248,82.0,35.0,8.7,15.0
8249,,,,
8250,74.0,35.0,7.6,74.0
8251,82.0,29.0,8.8,25.0
8252,74.0,55.0,8.2,1326.0
8253,,,tbd,
8254,70.0,10.0,tbd,
8255,42.0,4.0,tbd,
8256,80.0,19.0,8.3,11.0
8257,,,,
8258,69.0,33.0,6.7,7.0
8259,,,tbd,
8260,87.0,32.0,7.9,7.0
8261,58.0,25.0,7,52.0
8262,73.0,7.0,8.5,6.0
8263,,,,
8264,,,,
8265,,,,
8266,,,0.7,6.0
8267,,,tbd,
8268,,,,
8269,59.0,19.0,tbd,
8270,,,,
8271,51.0,28.0,5.3,20.0
8272,84.0,55.0,7.9,18.0
8273,52.0,57.0,6.1,20.0
8274,69.0,22.0,6.3,7.0
8275,,,,
8276,,,tbd,
8277,,,tbd,
8278,69.0,14.0,7.2,45.0
8279,52.0,4.0,tbd,
8280,68.0,21.0,8.7,14.0
8281,,,tbd,
8282,,,,
8283,,,,
8284,,,,
8285,65.0,16.0,5.9,7.0
8286,71.0,13.0,4.9,368.0
8287,,,tbd,
8288,,,,
8289,,,,
8290,53.0,39.0,6.1,16.0
8291,,,,
8292,71.0,27.0,7.9,11.0
8293,,,,
8294,,,,
8295,,,,
8296,64.0,6.0,5,4.0
8297,54.0,6.0,tbd,
8298,56.0,16.0,5.6,8.0
8299,52.0,6.0,tbd,
8300,,,,
8301,,,,
8302,,,,
8303,75.0,52.0,6.8,25.0
8304,72.0,26.0,8.6,5.0
8305,,,8.5,41.0
8306,60.0,48.0,6.4,37.0
8307,,,,
8308,,,,
8309,81.0,50.0,8.7,140.0
8310,82.0,61.0,7.3,12.0
8311,,,,
8312,68.0,32.0,6.1,23.0
8313,79.0,9.0,7.4,7.0
8314,61.0,5.0,6.9,9.0
8315,77.0,41.0,7.4,16.0
8316,,,,
8317,,,,
8318,,,5.2,5.0
8319,70.0,47.0,6.6,11.0
8320,48.0,17.0,6.5,19.0
8321,,,,
8322,,,,
8323,,,,
8324,,,,
8325,58.0,12.0,6,8.0
8326,57.0,27.0,9.2,5.0
8327,,,,
8328,,,,
8329,,,,
8330,,,5.4,5.0
8331,,,,
8332,71.0,25.0,5.8,13.0
8333,,,tbd,
8334,,,,
8335,,,,
8336,,,,
8337,65.0,4.0,tbd,
8338,,,,
8339,62.0,24.0,7.6,118.0
8340,83.0,18.0,7.2,175.0
8341,,,,
8342,63.0,12.0,7.7,7.0
8343,,,,
8344,,,,
8345,53.0,37.0,3.8,20.0
8346,78.0,23.0,8.8,431.0
8347,,,,
8348,,,,
8349,,,8.8,92.0
8350,71.0,11.0,9.1,56.0
8351,47.0,23.0,6.1,10.0
8352,,,,
8353,69.0,41.0,5.7,41.0
8354,,,tbd,
8355,,,,
8356,46.0,35.0,6.9,13.0
8357,,,tbd,
8358,,,,
8359,,,,
8360,63.0,31.0,6.6,7.0
8361,48.0,33.0,8.1,12.0
8362,35.0,4.0,1.2,6.0
8363,68.0,29.0,8,11.0
8364,,,,
8365,,,,
8366,73.0,38.0,7.9,105.0
8367,80.0,27.0,7.5,14.0
8368,58.0,33.0,6.5,21.0
8369,51.0,47.0,6.2,12.0
8370,78.0,7.0,8.1,124.0
8371,,,,
8372,,,,
8373,73.0,17.0,8.3,11.0
8374,,,,
8375,36.0,6.0,5.6,23.0
8376,,,,
8377,56.0,20.0,6,7.0
8378,73.0,28.0,7.3,10.0
8379,,,,
8380,,,,
8381,,,tbd,
8382,,,,
8383,67.0,21.0,6.3,11.0
8384,,,,
8385,,,,
8386,72.0,10.0,8.3,7.0
8387,,,,
8388,49.0,47.0,5.2,31.0
8389,70.0,38.0,7.4,129.0
8390,49.0,5.0,5.7,7.0
8391,,,4.3,7.0
8392,,,tbd,
8393,,,,
8394,42.0,9.0,4.8,4.0
8395,65.0,28.0,7.6,13.0
8396,,,,
8397,,,,
8398,53.0,34.0,6,22.0
8399,,,2.9,7.0
8400,,,,
8401,,,,
8402,49.0,13.0,7.6,7.0
8403,68.0,33.0,7,9.0
8404,64.0,9.0,tbd,
8405,,,,
8406,50.0,15.0,5,7.0
8407,54.0,9.0,8.9,10.0
8408,,,,
8409,42.0,40.0,5,78.0
8410,72.0,22.0,8,15.0
8411,,,tbd,
8412,73.0,44.0,7.6,11.0
8413,72.0,4.0,tbd,
8414,,,,
8415,45.0,17.0,5,26.0
8416,72.0,20.0,6,29.0
8417,57.0,9.0,6,7.0
8418,,,,
8419,76.0,7.0,6.6,23.0
8420,,,,
8421,72.0,48.0,7.9,37.0
8422,57.0,25.0,7.3,15.0
8423,,,,
8424,,,tbd,
8425,58.0,5.0,tbd,
8426,62.0,14.0,tbd,
8427,65.0,4.0,5.1,14.0
8428,,,,
8429,50.0,7.0,tbd,
8430,61.0,12.0,6.7,17.0
8431,,,,
8432,41.0,20.0,7.2,13.0
8433,,,tbd,
8434,40.0,11.0,4.2,5.0
8435,,,3.8,6.0
8436,68.0,17.0,tbd,
8437,72.0,28.0,7,5.0
8438,77.0,9.0,6,5.0
8439,57.0,23.0,8,10.0
8440,,,,
8441,72.0,11.0,8.2,5.0
8442,62.0,49.0,6.4,13.0
8443,,,,
8444,44.0,8.0,tbd,
8445,,,tbd,
8446,,,tbd,
8447,76.0,4.0,6.3,17.0
8448,,,,
8449,,,,
8450,,,,
8451,,,,
8452,,,tbd,
8453,71.0,12.0,8.5,21.0
8454,77.0,26.0,8.2,38.0
8455,71.0,39.0,8.2,21.0
8456,,,tbd,
8457,,,,
8458,,,,
8459,,,,
8460,,,,
8461,52.0,4.0,tbd,
8462,61.0,28.0,5.1,19.0
8463,65.0,7.0,8.7,9.0
8464,74.0,18.0,4.8,368.0
8465,94.0,50.0,8.3,909.0
8466,74.0,40.0,7.5,13.0
8467,,,,
8468,,,,
8469,,,tbd,
8470,75.0,59.0,7.8,26.0
8471,,,,
8472,71.0,21.0,4.9,8.0
8473,69.0,15.0,tbd,
8474,,,,
8475,,,,
8476,64.0,7.0,6.2,10.0
8477,61.0,12.0,7.5,15.0
8478,68.0,28.0,9,6.0
8479,,,7.3,4.0
8480,83.0,14.0,8.5,8.0
8481,66.0,13.0,8.2,29.0
8482,71.0,11.0,tbd,
8483,25.0,27.0,2.5,41.0
8484,,,,
8485,74.0,11.0,8.4,5.0
8486,,,,
8487,,,,
8488,42.0,31.0,4.1,17.0
8489,,,,
8490,,,,
8491,69.0,25.0,8.9,28.0
8492,72.0,46.0,4.4,266.0
8493,65.0,5.0,tbd,
8494,47.0,29.0,3,350.0
8495,73.0,26.0,tbd,
8496,59.0,15.0,6.8,13.0
8497,,,,
8498,77.0,17.0,6.6,8.0
8499,,,,
8500,49.0,5.0,5.8,32.0
8501,59.0,49.0,7.7,67.0
8502,,,,
8503,53.0,19.0,6.1,8.0
8504,,,,
8505,,,,
8506,,,,
8507,,,tbd,
8508,74.0,21.0,tbd,
8509,59.0,5.0,7,5.0
8510,,,,
8511,,,7.8,8.0
8512,,,,
8513,49.0,33.0,5.9,56.0
8514,,,,
8515,,,,
8516,,,tbd,
8517,70.0,26.0,6.4,31.0
8518,76.0,43.0,8.2,29.0
8519,72.0,28.0,6.8,15.0
8520,66.0,8.0,3.7,20.0
8521,,,,
8522,,,,
8523,66.0,14.0,7.3,11.0
8524,75.0,44.0,7,47.0
8525,45.0,9.0,7.4,10.0
8526,66.0,32.0,7.7,11.0
8527,83.0,54.0,8.9,35.0
8528,,,,
8529,61.0,4.0,tbd,
8530,,,tbd,
8531,67.0,23.0,tbd,
8532,37.0,4.0,3.5,8.0
8533,,,,
8534,73.0,24.0,2.8,34.0
8535,,,,
8536,,,,
8537,81.0,40.0,9.2,100.0
8538,51.0,17.0,7,130.0
8539,68.0,24.0,7.6,8.0
8540,,,,
8541,75.0,18.0,8.8,18.0
8542,71.0,9.0,8.1,19.0
8543,83.0,23.0,9,12.0
8544,67.0,7.0,6.6,7.0
8545,51.0,18.0,5.2,17.0
8546,67.0,29.0,6.3,15.0
8547,,,,
8548,77.0,15.0,8.1,40.0
8549,77.0,19.0,7.2,12.0
8550,62.0,40.0,5.8,18.0
8551,47.0,4.0,tbd,
8552,52.0,11.0,7.1,21.0
8553,,,,
8554,55.0,19.0,7.8,94.0
8555,,,,
8556,61.0,12.0,tbd,
8557,52.0,4.0,tbd,
8558,74.0,16.0,7.3,6.0
8559,,,tbd,
8560,,,,
8561,,,tbd,
8562,,,,
8563,56.0,4.0,tbd,
8564,,,,
8565,57.0,48.0,5.3,46.0
8566,,,tbd,
8567,,,tbd,
8568,74.0,32.0,8.1,21.0
8569,59.0,5.0,tbd,
8570,,,,
8571,66.0,5.0,tbd,
8572,,,,
8573,,,tbd,
8574,75.0,33.0,8.7,49.0
8575,,,tbd,
8576,,,,
8577,,,,
8578,,,,
8579,,,,
8580,,,,
8581,,,,
8582,,,,
8583,,,,
8584,,,,
8585,,,,
8586,,,,
8587,,,,
8588,,,,
8589,,,,
8590,71.0,12.0,6.4,463.0
8591,37.0,31.0,tbd,
8592,61.0,23.0,5.2,5.0
8593,,,,
8594,,,,
8595,,,,
8596,63.0,17.0,7.6,13.0
8597,70.0,16.0,6.3,27.0
8598,,,,
8599,59.0,7.0,tbd,
8600,50.0,18.0,5.7,16.0
8601,,,tbd,
8602,73.0,12.0,7.5,48.0
8603,,,tbd,
8604,,,tbd,
8605,,,,
8606,,,,
8607,58.0,12.0,3.1,15.0
8608,53.0,4.0,6.9,63.0
8609,,,,
8610,69.0,23.0,6.5,14.0
8611,,,,
8612,,,,
8613,86.0,5.0,7.1,66.0
8614,,,,
8615,,,tbd,
8616,,,tbd,
8617,73.0,44.0,7.5,27.0
8618,64.0,20.0,7.8,17.0
8619,,,,
8620,,,,
8621,55.0,7.0,tbd,
8622,62.0,34.0,7,16.0
8623,,,,
8624,,,,
8625,,,,
8626,78.0,9.0,tbd,
8627,84.0,16.0,8.3,79.0
8628,,,,
8629,,,tbd,
8630,,,,
8631,77.0,31.0,8.5,18.0
8632,,,,
8633,33.0,6.0,tbd,
8634,62.0,16.0,tbd,
8635,77.0,37.0,8.6,39.0
8636,82.0,34.0,7.7,768.0
8637,38.0,8.0,2.9,52.0
8638,,,,
8639,,,tbd,
8640,,,,
8641,77.0,53.0,7.8,31.0
8642,,,,
8643,,,,
8644,,,,
8645,74.0,22.0,8.3,27.0
8646,67.0,23.0,7.8,49.0
8647,,,,
8648,,,tbd,
8649,,,,
8650,,,,
8651,,,,
8652,61.0,34.0,5.3,7.0
8653,70.0,22.0,tbd,
8654,,,,
8655,32.0,4.0,4.8,16.0
8656,,,,
8657,,,,
8658,82.0,52.0,7.4,965.0
8659,,,tbd,
8660,89.0,16.0,7.8,6.0
8661,,,tbd,
8662,,,,
8663,,,,
8664,72.0,49.0,7.1,36.0
8665,,,,
8666,67.0,22.0,7.8,23.0
8667,,,,
8668,,,,
8669,,,,
8670,84.0,11.0,tbd,
8671,,,,
8672,77.0,27.0,6.2,11.0
8673,77.0,12.0,8.1,8.0
8674,,,,
8675,66.0,22.0,6.8,6.0
8676,64.0,24.0,7.8,21.0
8677,,,5.9,13.0
8678,,,,
8679,63.0,5.0,8,5.0
8680,,,,
8681,60.0,9.0,3.6,138.0
8682,,,,
8683,,,,
8684,,,,
8685,,,,
8686,62.0,14.0,tbd,
8687,68.0,4.0,6.8,9.0
8688,44.0,31.0,7.2,37.0
8689,,,tbd,
8690,,,,
8691,,,tbd,
8692,50.0,8.0,tbd,
8693,62.0,24.0,6.8,14.0
8694,55.0,23.0,5.5,267.0
8695,,,,
8696,57.0,6.0,tbd,
8697,,,,
8698,,,tbd,
8699,82.0,5.0,tbd,
8700,59.0,38.0,7.3,23.0
8701,60.0,4.0,5,4.0
8702,,,,
8703,,,,
8704,,,,
8705,63.0,5.0,tbd,
8706,,,,
8707,,,,
8708,38.0,10.0,3.4,5.0
8709,60.0,22.0,6.6,5.0
8710,64.0,23.0,8.3,63.0
8711,73.0,23.0,7.3,21.0
8712,80.0,8.0,8,13.0
8713,77.0,16.0,8.5,11.0
8714,55.0,24.0,7.3,35.0
8715,78.0,17.0,7.7,10.0
8716,,,,
8717,,,,
8718,89.0,24.0,8.5,18.0
8719,36.0,6.0,3.9,15.0
8720,,,tbd,
8721,,,tbd,
8722,74.0,38.0,7.7,38.0
8723,,,,
8724,74.0,34.0,5.9,420.0
8725,,,6.7,10.0
8726,,,,
8727,75.0,17.0,9.3,4.0
8728,77.0,48.0,7.5,67.0
8729,,,,
8730,78.0,13.0,6.5,4.0
8731,73.0,30.0,7,7.0
8732,89.0,16.0,7.5,6.0
8733,83.0,21.0,7.8,14.0
8734,48.0,7.0,6.9,37.0
8735,48.0,36.0,6.8,17.0
8736,,,tbd,
8737,,,tbd,
8738,,,,
8739,,,,
8740,,,,
8741,,,,
8742,,,,
8743,,,,
8744,77.0,38.0,8.5,48.0
8745,75.0,23.0,8,101.0
8746,,,,
8747,,,,
8748,71.0,13.0,5.4,19.0
8749,44.0,6.0,5.9,9.0
8750,56.0,8.0,5.7,12.0
8751,65.0,21.0,7.5,35.0
8752,,,,
8753,78.0,55.0,7.5,23.0
8754,,,,
8755,53.0,19.0,5.2,5.0
8756,74.0,49.0,8.3,30.0
8757,,,,
8758,77.0,18.0,8.9,18.0
8759,54.0,8.0,5.8,5.0
8760,,,,
8761,,,,
8762,,,,
8763,81.0,31.0,6.5,16.0
8764,81.0,23.0,7.8,653.0
8765,70.0,43.0,7.6,17.0
8766,86.0,23.0,6.9,433.0
8767,57.0,9.0,tbd,
8768,,,,
8769,49.0,29.0,6.3,7.0
8770,85.0,36.0,8.2,153.0
8771,,,tbd,
8772,56.0,11.0,6.7,7.0
8773,,,,
8774,,,,
8775,,,2.8,4.0
8776,,,tbd,
8777,,,,
8778,62.0,25.0,7.5,15.0
8779,,,tbd,
8780,64.0,45.0,8.6,24.0
8781,26.0,4.0,tbd,
8782,61.0,4.0,tbd,
8783,66.0,23.0,7.1,8.0
8784,,,tbd,
8785,,,tbd,
8786,,,6.2,6.0
8787,67.0,9.0,8.5,8.0
8788,,,tbd,
8789,,,,
8790,77.0,9.0,7.7,9.0
8791,65.0,18.0,8.7,41.0
8792,75.0,33.0,6.7,6.0
8793,,,,
8794,77.0,54.0,7.5,23.0
8795,30.0,5.0,6.9,9.0
8796,,,,
8797,,,tbd,
8798,53.0,30.0,6.8,6.0
8799,63.0,17.0,5.1,7.0
8800,,,,
8801,72.0,38.0,7.5,19.0
8802,,,,
8803,60.0,15.0,6.2,10.0
8804,55.0,10.0,6.3,6.0
8805,,,,
8806,82.0,28.0,7.9,14.0
8807,,,tbd,
8808,75.0,25.0,8.8,5.0
8809,,,8.1,14.0
8810,,,tbd,
8811,57.0,7.0,6.3,6.0
8812,89.0,22.0,8.6,14.0
8813,,,,
8814,75.0,22.0,8.2,16.0
8815,75.0,30.0,7,12.0
8816,,,,
8817,74.0,57.0,8.5,64.0
8818,51.0,24.0,7.2,9.0
8819,81.0,8.0,6.4,5.0
8820,79.0,33.0,6.4,9.0
8821,,,,
8822,,,,
8823,61.0,45.0,6.1,14.0
8824,83.0,47.0,7.8,104.0
8825,62.0,39.0,6,34.0
8826,,,,
8827,54.0,12.0,tbd,
8828,,,tbd,
8829,,,tbd,
8830,,,tbd,
8831,,,tbd,
8832,64.0,47.0,8.9,9.0
8833,,,tbd,
8834,,,2.5,13.0
8835,,,,
8836,78.0,26.0,8,84.0
8837,,,,
8838,,,,
8839,83.0,13.0,8.3,9.0
8840,83.0,18.0,7.8,603.0
8841,,,,
8842,59.0,10.0,7.1,7.0
8843,,,,
8844,,,,
8845,,,,
8846,,,7.6,7.0
8847,,,,
8848,47.0,26.0,6.2,10.0
8849,,,,
8850,,,,
8851,,,,
8852,,,,
8853,83.0,16.0,8,6.0
8854,,,tbd,
8855,,,,
8856,,,,
8857,74.0,22.0,7.3,6.0
8858,62.0,11.0,tbd,
8859,,,,
8860,,,tbd,
8861,43.0,5.0,4.2,6.0
8862,85.0,41.0,7.6,16.0
8863,,,,
8864,56.0,14.0,8,9.0
8865,,,tbd,
8866,71.0,35.0,8.5,4.0
8867,51.0,29.0,6.2,9.0
8868,,,,
8869,52.0,12.0,6.4,5.0
8870,50.0,31.0,6.3,8.0
8871,,,,
8872,,,,
8873,40.0,12.0,tbd,
8874,,,,
8875,77.0,6.0,tbd,
8876,,,tbd,
8877,,,,
8878,,,,
8879,,,,
8880,52.0,33.0,6.8,12.0
8881,,,,
8882,,,,
8883,,,,
8884,71.0,20.0,7.2,171.0
8885,69.0,5.0,8.6,10.0
8886,66.0,43.0,8.5,23.0
8887,79.0,54.0,8.7,208.0
8888,,,,
8889,60.0,5.0,7,8.0
8890,54.0,6.0,tbd,
8891,,,,
8892,83.0,17.0,7.8,10.0
8893,,,,
8894,,,,
8895,74.0,33.0,8.2,307.0
8896,,,8,60.0
8897,,,,
8898,63.0,35.0,6.7,7.0
8899,66.0,14.0,8.1,23.0
8900,73.0,16.0,8.1,7.0
8901,,,tbd,
8902,,,,
8903,39.0,12.0,2.5,4.0
8904,,,,
8905,88.0,9.0,9.4,201.0
8906,64.0,22.0,7.7,38.0
8907,,,,
8908,,,6.5,4.0
8909,81.0,23.0,tbd,
8910,35.0,15.0,5,23.0
8911,84.0,30.0,9.1,14.0
8912,,,tbd,
8913,84.0,34.0,8.1,22.0
8914,70.0,10.0,7.2,12.0
8915,,,,
8916,65.0,16.0,tbd,
8917,68.0,13.0,tbd,
8918,,,,
8919,75.0,31.0,8.8,12.0
8920,90.0,4.0,7.8,71.0
8921,,,,
8922,,,tbd,
8923,66.0,38.0,7.2,10.0
8924,,,,
8925,67.0,9.0,tbd,
8926,76.0,8.0,8.7,9.0
8927,65.0,4.0,7,10.0
8928,,,,
8929,,,,
8930,80.0,25.0,8.3,57.0
8931,66.0,30.0,8.7,29.0
8932,,,tbd,
8933,,,tbd,
8934,,,,
8935,,,,
8936,,,,
8937,,,tbd,
8938,,,,
8939,65.0,17.0,8.5,10.0
8940,,,,
8941,80.0,19.0,7.2,12.0
8942,,,,
8943,,,,
8944,74.0,6.0,8,11.0
8945,,,tbd,
8946,68.0,18.0,6,4.0
8947,,,,
8948,81.0,25.0,8.2,9.0
8949,,,,
8950,,,,
8951,,,tbd,
8952,39.0,27.0,4.4,29.0
8953,,,tbd,
8954,,,tbd,
8955,,,,
8956,68.0,25.0,8.1,63.0
8957,69.0,31.0,7.9,15.0
8958,,,,
8959,,,tbd,
8960,,,,
8961,,,,
8962,59.0,15.0,5.4,17.0
8963,43.0,11.0,5.4,11.0
8964,,,,
8965,74.0,27.0,7.9,25.0
8966,74.0,4.0,6,9.0
8967,65.0,21.0,7.7,6.0
8968,62.0,10.0,tbd,
8969,71.0,8.0,6.3,65.0
8970,74.0,7.0,8.3,6.0
8971,,,,
8972,66.0,19.0,7.2,39.0
8973,54.0,14.0,4.6,17.0
8974,,,,
8975,,,,
8976,83.0,31.0,9.6,16.0
8977,,,,
8978,86.0,34.0,7.6,12.0
8979,,,,
8980,63.0,75.0,6.6,445.0
8981,50.0,14.0,5.4,13.0
8982,80.0,15.0,6.9,115.0
8983,,,tbd,
8984,80.0,10.0,7.5,4.0
8985,64.0,21.0,7.4,7.0
8986,,,,
8987,,,tbd,
8988,66.0,42.0,7.3,28.0
8989,58.0,9.0,7.8,6.0
8990,76.0,42.0,8.2,33.0
8991,56.0,13.0,6.1,8.0
8992,83.0,29.0,8.5,1613.0
8993,,,,
8994,,,tbd,
8995,63.0,22.0,tbd,
8996,,,,
8997,59.0,36.0,3,4.0
8998,64.0,9.0,tbd,
8999,56.0,6.0,7.2,36.0
9000,68.0,18.0,tbd,
9001,,,,
9002,,,tbd,
9003,59.0,9.0,5,13.0
9004,59.0,29.0,8,6.0
9005,,,,
9006,,,3,5.0
9007,,,tbd,
9008,,,,
9009,,,,
9010,74.0,22.0,8.9,72.0
9011,83.0,21.0,7.8,8.0
9012,,,,
9013,80.0,10.0,7.7,31.0
9014,,,,
9015,69.0,38.0,7.3,17.0
9016,60.0,7.0,5.6,7.0
9017,50.0,4.0,2.3,6.0
9018,58.0,7.0,3.5,6.0
9019,,,,
9020,,,,
9021,,,,
9022,,,,
9023,43.0,4.0,tbd,
9024,79.0,36.0,7.9,26.0
9025,,,,
9026,75.0,29.0,6.5,106.0
9027,50.0,32.0,tbd,
9028,,,tbd,
9029,82.0,29.0,7.7,72.0
9030,,,,
9031,82.0,28.0,7.5,36.0
9032,,,tbd,
9033,61.0,12.0,7.1,12.0
9034,76.0,48.0,8,23.0
9035,66.0,32.0,tbd,
9036,81.0,41.0,8.4,1588.0
9037,,,tbd,
9038,74.0,50.0,5.3,529.0
9039,59.0,27.0,tbd,
9040,81.0,40.0,7.9,22.0
9041,38.0,40.0,5.7,22.0
9042,70.0,8.0,tbd,
9043,,,,
9044,76.0,5.0,8.2,5.0
9045,,,,
9046,,,,
9047,,,,
9048,,,,
9049,,,,
9050,,,,
9051,,,,
9052,78.0,22.0,8.5,6.0
9053,74.0,6.0,7.9,12.0
9054,,,tbd,
9055,68.0,13.0,7.3,21.0
9056,,,,
9057,44.0,14.0,5.7,6.0
9058,,,,
9059,,,,
9060,79.0,28.0,8.6,8.0
9061,,,tbd,
9062,,,,
9063,,,,
9064,,,,
9065,35.0,24.0,2,10.0
9066,81.0,35.0,8.1,10.0
9067,84.0,12.0,8.4,5.0
9068,59.0,26.0,5.4,8.0
9069,40.0,17.0,2.9,9.0
9070,63.0,25.0,6.9,11.0
9071,81.0,24.0,8.5,15.0
9072,,,,
9073,,,,
9074,,,,
9075,67.0,26.0,6.6,26.0
9076,,,,
9077,,,,
9078,,,,
9079,65.0,12.0,tbd,
9080,64.0,12.0,7.1,12.0
9081,81.0,27.0,9.1,32.0
9082,,,,
9083,77.0,16.0,7,13.0
9084,,,tbd,
9085,68.0,4.0,tbd,
9086,,,,
9087,,,5.7,148.0
9088,65.0,22.0,6.8,4.0
9089,,,,
9090,,,tbd,
9091,72.0,12.0,7.8,4.0
9092,67.0,43.0,5.2,16.0
9093,72.0,24.0,7.9,8.0
9094,64.0,15.0,7.3,37.0
9095,39.0,35.0,4.4,19.0
9096,,,,
9097,,,,
9098,,,,
9099,,,,
9100,80.0,47.0,5.5,17.0
9101,,,,
9102,54.0,43.0,8,24.0
9103,,,,
9104,,,,
9105,47.0,6.0,tbd,
9106,19.0,4.0,3.1,7.0
9107,77.0,16.0,8.7,7.0
9108,71.0,23.0,8.4,29.0
9109,54.0,8.0,7.4,7.0
9110,79.0,22.0,8.8,12.0
9111,,,tbd,
